freOcurr_Id,freOcurr_Group,law_Code,spot_Code,freOcurr_Name,ocurr_Count,injury_Count,dead_Count,sland_Count,sInjury_Count,longitude,latitude,risk
6204168,2016052,3114010500,260331005,울산광역시 남구 달동(태화신협앞 부근),5,5,2,2,1,129.318062,35.53537184,
6204132,2016052,3114010600,260331006,울산광역시 남구 삼산동(이훈 헤어칼라 부근),5,8,0,5,3,129.3403932,35.53666194,
6203973,2016052,2914011800,240329002,광주광역시 서구 쌍촌동(행복날개주유소 부근),4,5,1,4,0,126.8553491,35.15143415,
6203995,2016052,2914010600,240329003,광주광역시 서구 농성동(농성지하차로 부근),4,4,1,3,0,126.8821295,35.15289999,
6204025,2016052,3114010600,260331007,울산광역시 남구 삼산동(동진 자동차 정비 부근),4,4,1,3,0,129.3385512,35.53350576,
6204389,2016052,2914013300,240329004,광주광역시 서구 동천동(- 인근),4,5,0,3,2,126.863823,35.17182213,
6203884,2016052,2915510500,240429001,광주광역시 남구 백운동(대성초교사거리 부근),8,8,0,6,2,126.9033545,35.14399686,
6204107,2016052,2915510400,240429002,광주광역시 남구 월산동(백운국밥 부근),5,5,0,4,1,126.9016535,35.13641516,
6204359,2016052,2915511400,240429003,광주광역시 남구 방림동(수족관 부근),5,5,0,2,3,126.9157574,35.13454575,
6204005,2016052,2917010300,240529001,광주광역시 북구 누문동(양유교B 부근),6,6,2,4,0,126.9019267,35.15464616,
6204006,2016052,2917010700,240529002,광주광역시 북구 용봉동(전남대학교 부근),5,5,1,1,3,126.9097641,35.18184596,
6204205,2016052,2917010600,240529003,광주광역시 북구 신안동(야구연습장 부근),5,5,0,3,2,126.9063991,35.17258312,
6204295,2016052,2920012800,240629001,광주광역시 광산구 월곡동(즉석김밥천국 부근),7,7,0,6,1,126.8090744,35.16794195,
6203961,2016052,2920010800,240629002,광주광역시 광산구 소촌동(미래복사 부근),6,7,1,3,3,126.8005364,35.14364682,
6203883,2016052,2920010200,240629003,광주광역시 광산구 도산동(신약국 부근),4,4,0,2,1,126.7915989,35.13750842,
6204659,2016052,2650010100,121326004,부산광역시 수영구 망미동(부산액자 부근),5,5,1,2,2,129.1104636,35.17448472,
6204533,2016052,2823710300,230428006,인천광역시 부평구 산곡동(휴빠 부근),4,4,0,2,2,126.7095336,37.48923129,
6203857,2016052,3014010500,250230001,대전광역시 중구 대흥동(대흥사거리 부근),5,6,0,4,2,127.4288421,36.3234943,
6204428,2016052,3014011600,250230002,대전광역시 중구 문화동(서대전초교삼거리 부근),4,4,1,3,0,127.4111835,36.32346445,
6204440,2016052,2820010100,230528001,인천광역시 남동구 구월동(문예회관사거리 부근),8,9,0,4,5,126.700903,37.4488469,
6203924,2016052,2820010300,230528002,인천광역시 남동구 만수동(민수주공사거리 부근),7,8,0,4,4,126.7319072,37.45620987,
6203918,2016052,3014011000,250230003,대전광역시 중구 대사동(충무네거리 부근),4,4,1,1,2,127.4314307,36.31909627,
6204560,2016052,3014010200,250230004,대전광역시 중구 선화동(임성빈세무회계사 부근),4,5,0,4,1,127.4203569,36.33024152,
6204617,2016052,2820010100,230528003,인천광역시 남동구 구월동(간석사거리 부근),4,4,0,3,1,126.720234,37.460964,
6204105,2016052,2826011500,230628001,인천광역시 서구 원당동(신축중 부근),5,5,0,0,5,126.6734587,37.59399084,
6203860,2016052,3014010400,250230005,대전광역시 중구 중촌동(눈이넷 부근),4,4,0,4,0,127.411961,36.33555474,
6204623,2016052,3011010300,250330001,대전광역시 동구 효동(효동네거리 부근),4,4,1,2,1,127.4401339,36.31572015,
6204123,2016052,2826011200,230628002,인천광역시 서구 가좌동(건지사거리 부근),4,5,0,3,2,126.6832436,37.49667782,
6204376,2016052,2826011000,230628003,인천광역시 서구 석남동(석남1고가교입구 부근),4,4,0,2,2,126.6723935,37.50805836,
6204387,2016052,3011011600,250330002,대전광역시 동구 성남동(성남네거리 부근),4,4,0,3,1,127.4355677,36.34140278,
6204588,2016052,3011011800,250330003,대전광역시 동구 삼성동(코렉스 부근),4,4,0,3,1,127.4209925,36.34077197,
6192306,2016046,1111015500,11110001,서울특별시 종로구 관수동(종로3가 부근),10,11,1,4,5,126.9910312,37.5701934,
6192305,2016046,1111017500,11110002,서울특별시 종로구 숭인동(황학교(북단)_난계로_진출_1 부근),7,7,0,6,1,127.0232695,37.57344433,
6173876,2016046,1111017500,11110003,서울특별시 종로구 숭인동(영도교(남단) 부근),5,5,0,4,1,127.0188144,37.57110641,
6183030,2016046,1111013700,11110004,서울특별시 종로구 낙원동(낙원상가 부근),5,5,0,3,2,126.988593,37.5726632,
6183032,2016046,1111016200,11110005,서울특별시 종로구 효제동(율곡로-충효길진출로 부근),4,4,0,1,3,127.0057275,37.57469211,
6183031,2016046,1111013400,11110006,서울특별시 종로구 경운동(안국동사거리_율곡로_진출_1 부근),3,5,1,2,2,126.9838713,37.57578155,
6171830,2016046,1111017400,11110007,서울특별시 종로구 창신동(박민규이빈후과 부근),3,3,0,1,1,127.0154225,37.57691614,
6183033,2016046,1114012000,11140001,서울특별시 중구 봉래동2가(동자로터리_한강로_진입 부근),7,7,1,3,3,126.9725531,37.5551638,
6183034,2016046,1114016200,11140002,서울특별시 중구 신당동(약수역_동호로_진입_1 부근),7,7,0,7,0,127.011645,37.55378077,
6183035,2016046,1114011200,11140003,서울특별시 중구 남창동(신세계백화점(정문) 부근),6,6,1,4,1,126.9779795,37.5595115,
6177268,2016046,1114016200,11140004,서울특별시 중구 신당동(기업은행성동지점 부근),6,7,0,3,3,127.0209162,37.56542375,
6192307,2016046,1114015700,11140005,서울특별시 중구 산림동(남강빌딩 부근),4,4,1,2,0,126.9978307,37.56799224,
6173425,2016046,1114015800,11140006,서울특별시 중구 충무로3가(호운빌딩 부근),4,5,0,3,2,126.9930844,37.56264414,
6174366,2016046,1114017200,11140007,서울특별시 중구 의주로2가(염천교 부근),3,3,0,2,0,126.9711396,37.55960047,
6183037,2016046,1117010100,11170001,서울특별시 용산구 후암동(후암시장 부근),5,5,1,3,1,126.9775449,37.54979579,
6183036,2016046,1117012600,11170002,서울특별시 용산구 용산동3가(삼각지역 부근),5,5,0,4,1,126.9742048,37.53524852,
6183038,2016046,1117013600,11170003,서울특별시 용산구 보광동(81번종점 부근),4,5,0,1,4,126.9999392,37.52699527,
6171519,2016046,1117010400,11170004,서울특별시 용산구 갈월동(항강로-청파1로진출로 부근),3,3,1,0,2,126.9716871,37.54941769,
6177276,2016046,1117010500,11170005,서울특별시 용산구 남영동(숙대입구역 부근),3,3,0,1,2,126.9720653,37.54510134,
6174135,2016046,1120010500,11200001,서울특별시 성동구 마장동(마장현대아파트 부근),6,6,0,3,3,127.0419625,37.57047832,
6171184,2016046,1156011800,11560003,서울특별시 영등포구 도림동(도림초등학교 부근),4,4,1,2,1,126.9071243,37.50940671,
6183678,2016046,1156012600,11560004,서울특별시 영등포구 양평동2가(정진한의원 부근),3,3,1,1,1,126.8854958,37.52216182,
6172465,2016046,1120011300,11200009,서울특별시 성동구 옥수동(옥수동노인정 부근),3,3,0,2,1,127.0172486,37.54139243,
6177588,2016046,1121510100,11215001,서울특별시 광진구 중곡동(광제사약국 부근),5,5,1,3,1,127.0818212,37.56469263,
6173852,2016046,1130510300,11305003,서울특별시 강북구 수유동(북부안식일교회 부근),5,5,1,1,3,127.0179992,37.62868179,
6183349,2016046,1130510300,11305004,서울특별시 강북구 수유동(우이초등교앞 부근),5,7,0,1,6,127.0169699,37.64105117,
6178558,2016046,1141011100,11410003,서울특별시 서대문구 홍제동(충만한교회 부근),6,6,0,4,2,126.9478149,37.5936072,
6174211,2016046,1141011000,11410004,서울특별시 서대문구 북아현동(SC제일은행 부근),4,4,0,4,0,126.9558144,37.56199151,
6183984,2016046,1156013200,11560005,서울특별시 영등포구 신길동(엔-씨티오피스텔_노량진로_진입 부근),3,3,0,3,0,126.9182864,37.51462032,
6183989,2016046,1156013300,11560006,서울특별시 영등포구 대림동(영등포구청 부근),2,2,1,1,0,126.8992835,37.52704012,
6177589,2016046,1121510300,11215002,서울특별시 광진구 구의동(영화사입구삼거리 부근),4,4,0,2,2,127.0932041,37.55503192,
6183039,2016046,1123010300,11230001,서울특별시 동대문구 제기동(우리은행청량리중앙지점 부근),13,13,0,7,6,127.0413888,37.57906448,
6174134,2016046,1130510100,11305005,서울특별시 강북구 미아동(목화빌라 부근),4,5,1,3,1,127.0249745,37.62957536,
6182388,2016046,1130510200,11305006,서울특별시 강북구 번동(강북보건소 부근),4,4,1,2,0,127.0390573,37.63285102,
6178865,2016046,1141011900,11410005,서울특별시 서대문구 북가좌동(고려가정의학과의원 부근),3,3,1,0,1,126.9138172,37.5819935,
6170895,2016046,1141010900,11410006,서울특별시 서대문구 현저동(독립문_의주로_진출_2 부근),3,3,0,3,0,126.9598261,37.57248357,
6183991,2016046,1159010800,11590001,서울특별시 동작구 대방동(상도3동주민센터 부근),7,10,0,8,1,126.9306857,37.50005749,
6179188,2016046,1159010200,11590002,서울특별시 동작구 상도동(상도지구대 부근),6,6,0,3,2,126.9395385,37.50426619,
6177591,2016046,1123010700,11230002,서울특별시 동대문구 청량리동(청량리역_홍릉길_진입_1 부근),8,8,0,6,2,127.0449967,37.58136815,
6177594,2016046,1123010300,11230003,서울특별시 동대문구 제기동(용두교앞 부근),6,6,0,4,2,127.0346189,37.57819993,
6178231,2016046,1130510200,11305007,서울특별시 강북구 번동(강북유니온빌딩앞 부근),4,4,0,4,0,127.0427675,37.628291,
6173955,2016046,1130510100,11305008,서울특별시 강북구 미아동(유봉빌딩 부근),4,4,0,3,1,127.0309197,37.61408708,
6183358,2016046,1144012000,11440001,서울특별시 마포구 서교동(홍대입구역 부근),7,8,0,3,4,126.921492,37.55504297,
6174268,2016046,1144012300,11440002,서울특별시 마포구 망원동(상암교 부근),3,4,1,2,1,126.8998361,37.56607371,
6174214,2016046,1159010200,11590003,서울특별시 동작구 상도동(명수대상가 부근),5,5,0,3,2,126.9622062,37.50759722,
6173968,2016046,1159010100,11590004,서울특별시 동작구 노량진동(성애병원입구 부근),4,4,0,2,2,126.9247748,37.51094516,
6177595,2016046,1123010400,11230004,서울특별시 동대문구 전농동(전농동사거리_전농로_진입_2 부근),5,5,0,3,2,127.0576006,37.57712361,
6174260,2016046,1123011000,11230005,서울특별시 동대문구 이문동(사슴약국 부근),5,5,0,3,2,127.0620435,37.60082174,
6178234,2016046,1130510100,11305009,서울특별시 강북구 미아동(금강빌딩 부근),4,4,0,2,2,127.0154568,37.61932388,
6178232,2016046,1130510200,11305010,서울특별시 강북구 번동(용빌딩 부근),3,3,0,3,0,127.0342793,37.62624874,
6173854,2016046,1144012400,11440003,서울특별시 마포구 연남동(로얄빌딩 부근),3,3,1,2,0,126.9201861,37.56435469,
6178868,2016046,1144011000,11440004,서울특별시 마포구 노고산동(신촌로터리_신촌로_진출 부근),3,4,1,0,1,126.9356611,37.55442523,
6182396,2016046,1162010100,11620001,서울특별시 관악구 봉천동(현대시장입구 부근),5,5,0,5,0,126.9476158,37.48256432,
6183992,2016046,1162010200,11620002,서울특별시 관악구 신림동(봉림교(남단) 부근),5,7,0,3,4,126.9247634,37.48349249,
6182385,2016046,1123010300,11230006,서울특별시 동대문구 제기동(양지장여관 부근),4,4,1,3,0,127.0372438,37.58821641,
6177904,2016046,1123010900,11230007,서울특별시 동대문구 휘경동(외대앞역지하차도(동측) 부근),4,4,1,2,1,127.0642161,37.594819,
6178233,2016046,1130510300,11305011,서울특별시 강북구 수유동(4.19탑 부근),3,5,0,2,3,127.0116265,37.64763027,
6178235,2016046,1130510100,11305012,서울특별시 강북구 미아동(삼양시장 부근),3,3,0,1,2,127.0196519,37.62487581,
6183664,2016046,1147010100,11470001,서울특별시 양천구 신정동(신정네거리역 부근),7,7,0,5,2,126.8526799,37.52034425,
6183359,2016046,1147010300,11470002,서울특별시 양천구 신월동(샛별유치원 부근),6,7,0,2,5,126.8371329,37.5186359,
6174210,2016046,1162010100,11620003,서울특별시 관악구 봉천동(관악프라자 부근),5,5,0,3,2,126.9545164,37.48371206,
6179195,2016046,1162010200,11620004,서울특별시 관악구 신림동(뿌리약국 부근),4,4,0,4,0,126.9188793,37.47396485,
6177596,2016046,1123011000,11230008,서울특별시 동대문구 이문동(이문동우편취급소 부근),4,4,0,3,1,127.0620344,37.60490212,
6177908,2016046,1123010500,11230009,서울특별시 동대문구 답십리동(답십리사거리 부근),4,4,0,3,1,127.0580523,37.57277379,
6178238,2016046,1132010800,11320001,서울특별시 도봉구 도봉동(신도봉사거리 부근),5,7,2,4,1,127.0440307,37.67134412,
6178239,2016046,1132010700,11320002,서울특별시 도봉구 창동(남대문약국 부근),4,5,0,4,1,127.0379363,37.63758739,
6174353,2016046,1147010100,11470003,서울특별시 양천구 신정동(목동9-10단지 부근),5,5,0,3,2,126.8615105,37.51652397,
6178871,2016046,1147010100,11470004,서울특별시 양천구 신정동(김약국 부근),4,4,0,1,3,126.8511469,37.51663445,
6179197,2016046,1162010100,11620005,서울특별시 관악구 봉천동(신우빌딩 부근),4,4,0,2,2,126.9409175,37.4829758,
6174247,2016046,1162010200,11620006,서울특별시 관악구 신림동(유완약국 부근),4,4,0,1,3,126.930179,37.46684995,
6177905,2016046,1123011000,11230010,서울특별시 동대문구 이문동(우영목욕탕 부근),3,3,0,3,0,127.0584606,37.59355487,
6177907,2016046,1123010400,11230011,서울특별시 동대문구 전농동(전농1동사무소 부근),3,3,0,2,1,127.0503325,37.57922324,
6178236,2016046,1132010500,11320003,서울특별시 도봉구 쌍문동(도봉전화국 부근),4,4,0,2,2,127.0354665,37.64797718,
6183350,2016046,1132010800,11320004,서울특별시 도봉구 도봉동(극동쌍용아파트 부근),3,3,0,1,2,127.0273367,37.65325546,
6183665,2016046,1147010300,11470005,서울특별시 양천구 신월동(선주빌라 부근),3,3,0,3,0,126.8302811,37.53278828,
6183666,2016046,1147010200,11470006,서울특별시 양천구 목동(목동초등학교 부근),3,3,0,3,0,126.8711575,37.52304239,
6179191,2016046,1162010200,11620007,서울특별시 관악구 신림동(관악구-동작구경계(7) 부근),4,4,0,1,3,126.9129251,37.48736855,
6179194,2016046,1162010100,11620008,서울특별시 관악구 봉천동(봉천고개 부근),3,3,2,1,0,126.9567508,37.4906387,
6177906,2016046,1123010600,11230012,서울특별시 동대문구 장안동(동양빌딩 부근),3,3,0,2,1,127.068667,37.56762327,
6174388,2016046,1126010200,11260001,서울특별시 중랑구 상봉동(부국병원 부근),7,7,0,2,5,127.085857,37.59456224,
6178546,2016046,1135010400,11350001,서울특별시 노원구 하계동(노원소방서 부근),4,4,1,2,1,127.0725384,37.63797555,
6178545,2016046,1135010300,11350002,서울특별시 노원구 공릉동(안성민치과의원 부근),4,4,0,3,1,127.0761316,37.62347741,
6183667,2016046,1150010300,11500001,서울특별시 강서구 화곡동(화곡사거리 부근),7,7,0,3,3,126.8469646,37.53062787,
6182392,2016046,1150010200,11500002,서울특별시 강서구 등촌동(KBS88체육관 부근),5,8,0,6,2,126.8485708,37.55733357,
6179192,2016046,1162010200,11620009,서울특별시 관악구 신림동(신림우방아파트 부근),3,3,1,1,0,126.9175268,37.48940497,
6179198,2016046,1162010100,11620010,서울특별시 관악구 봉천동(한독빌딩 부근),3,3,0,2,1,126.9476419,37.48678857,
6177911,2016046,1126010400,11260002,서울특별시 중랑구 묵동(묵동성심의원 부근),5,5,0,3,2,127.0794449,37.61698306,
6183345,2016046,1126010300,11260003,서울특별시 중랑구 중화동(한미은행 부근),5,5,0,3,2,127.0779013,37.59436628,
6178548,2016046,1135010500,11350003,서울특별시 노원구 상계동(상계9동사무소 부근),3,3,0,2,1,127.0642186,37.66468984,
